Index,Coefficient
993,-4.477845322981011e-06
994,-4.479698418435873e-06
995,-4.535971129371319e-06
996,-4.548275228444254e-06
997,-4.530545083980542e-06
998,-4.519747108133743e-06
999,-4.493772394198459e-06
1000,-4.497645477385959e-06
1001,-4.533855644694995e-06
1002,-4.548821834760020e-06
1003,-4.556098701868905e-06
1004,-4.546390755422181e-06
1005,-4.510986855166266e-06
1006,-4.495792381931096e-06
1007,-4.484957571548875e-06
1008,-4.465001438802574e-06
1009,-4.473003173188772e-06
1010,-4.497459940466797e-06
1011,-4.512329269346083e-06
1012,-4.523958068602951e-06
1013,-4.522725703282049e-06
1014,-4.496389465202810e-06
1015,-4.437658390088473e-06
1016,-4.363502739579417e-06
1017,-4.337213795224670e-06
1018,-4.375265689304797e-06
1019,-4.409572738950374e-06
1020,-4.426780833455268e-06
1021,-4.457430804905016e-06
1022,-4.463895038497867e-06
1023,-4.434404672792880e-06
1024,-4.435587470652536e-06
1025,-4.461899607122177e-06
1026,-4.476372396311490e-06
1027,-4.480062216316583e-06
